,age,assists,birthCity,birthCountry,birthDate,clubId,firstName,foot,goals,heightCm,id,image,lastName,nationality,nickname,ownGoals,penaltyGoals,position,teamId,type,weightKg,iso3
253,27,0,Millerovo,Russia,1987-01-27T00:00:00.000Z,A98BDF75-36DE-4C2F-AE76-A00AC08F7FC7,Denis,Both,0,178.0,0405AFA1-A83F-46EA-AA36-FA372042C266,http://cache.images.globalsportsmedia.com/soccer/players/150x150/26178.png,Glushakov,Russia,D. Glushakov,0,0,Midfielder,BBBE6B39-E345-43C7-9E31-A442A866BF60,Player,72.0,RUS
254,23,0,Valuyki,Russia,1991-03-19T00:00:00.000Z,E11C2974-552E-4C9B-8F29-6AD163ACCF59,Aleksandr,Right,0,183.0,297F1FD6-F21E-4ACD-BA1D-351B2693825C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/65259.png,Kokorin,Russia,A. Kokorin,0,0,Attacker,BBBE6B39-E345-43C7-9E31-A442A866BF60,Player,77.0,RUS
255,31,0,Maceió,Brazil,1983-02-26T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Kléper Laveran,Right,0,187.0,790FB84D-9D22-438F-B3AF-476F2C37EA5A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4579.png,Lima Ferreira,Portugal,Pepe,0,0,Defender,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,81.0,BRA
256,31,0,Mirandela,Portugal,1982-09-19T00:00:00.000Z,A49B89BE-8B0B-4A3F-B5B5-E5DFBE32171B,Eduardo,Right,0,187.0,A31EA564-78FE-411C-A4DC-6E6B699F28F4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/17094.png,dos Reis Carvalho,Portugal,Eduardo,0,0,Goalkeeper,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,84.0,PRT
257,32,0,Póvoa de Varzim,Portugal,1981-11-27T00:00:00.000Z,B0ABA58A-838A-402E-A0E4-835BD68497FD,Bruno Eduardo,Right,0,189.0,5DC3B99C-09F3-4E36-8319-A34CFC5844A6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4580.png,Regufe Alves,Portugal,Bruno Alves,0,0,Defender,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,83.0,PRT
258,23,0,Lisboa,Portugal,1990-09-10T00:00:00.000Z,248B6FB5-F4A7-41B3-8CAE-9AC27325F590,André,Right,0,186.0,9782AD08-8004-477F-94D4-7882498D021E,http://cache.images.globalsportsmedia.com/soccer/players/150x150/68693.png,Gomes Magalhaes de Almeida,Portugal,André Almeida,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,85.0,PRT
259,26,0,Póvoa do Varzim,Portugal,1988-05-26T00:00:00.000Z,29312C72-4CD9-464C-8BCE-D5D62234D02B,Luis Carlos,Right,0,187.0,38C7D814-2572-4D73-B2C6-12F8C1FD1A54,http://cache.images.globalsportsmedia.com/soccer/players/150x150/56921.png,Novo Neto,Portugal,Neto,0,0,Defender,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,71.0,PRT
260,33,0,Vila Nova de Gaia,Portugal,1981-05-16T00:00:00.000Z,92CECDE0-5BC8-4BD4-80AC-C674E4057557,Ricardo Miguel,Right,0,183.0,81FAD442-A079-4408-B7F2-63A764C5F9BE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/364.png,Moreira da Costa,Portugal,Ricardo Costa,0,0,Defender,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,80.0,PRT
261,28,0,Coimbra,Portugal,1986-05-11T00:00:00.000Z,8E05A3AC-7DA2-4A94-982F-90583CD1B9C3,Miguel Luís,Left,0,180.0,45538001-6A3C-4A33-B852-A99C25633989,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16591.png,Pinto Veloso,Portugal,Miguel Veloso,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,79.0,PRT
262,31,0,Longvic,France,1982-10-07T00:00:00.000Z,26D011CD-B26D-4B28-80A4-37C35866A4B4,Madjid,Right,0,190.0,222BEDB2-F59D-4E2C-B2F0-930B7F2D6A68,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5228.png,Bougherra,Algeria,M. Bougherra,0,0,Defender,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,93.0,FRA
263,32,0,Lisboa,Portugal,1982-05-01T00:00:00.000Z,0CA624BC-83F7-4BEB-A99C-C69352E6C10D,António Alberto,Right,0,180.0,03B02DBC-5378-49B0-89DB-D43D95147FB0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16992.png,Bastos Pimparel,Portugal,Beto,0,0,Goalkeeper,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,80.0,PRT
264,29,0,Funchal,Portugal,1985-02-05T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Cristiano Ronaldo,Right,0,186.0,F0E62DC3-87F7-46D4-B2D2-34E8FC26FDCD,http://cache.images.globalsportsmedia.com/soccer/players/150x150/382.png,dos Santos Aveiro,Portugal,Cristiano Ronaldo,0,0,Attacker,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,84.0,PRT
265,26,0,Vila do Conde,Portugal,1988-03-11T00:00:00.000Z,67236CC5-7F2A-4474-BA7D-CF5C63CFF33A,Fábio Alexandre,Left,0,178.0,6697679F-E008-432C-9BA8-BB55D14272B9,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16576.png,da Silva Coentrão,Portugal,Fábio Coentrão,0,0,Defender,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,66.0,PRT
266,29,0,Lisboa,Portugal,1985-01-27T00:00:00.000Z,9E368DA4-3915-4D3D-BA65-BA3515D37A49,Ruben Filipe,Right,0,182.0,B0DD096A-E4E4-4E5C-9EC7-5B349559C629,http://cache.images.globalsportsmedia.com/soccer/players/150x150/16631.png,Marques Amorim,Portugal,Ruben Amorim,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,72.0,PRT
267,28,0,Paris,France,1986-04-25T00:00:00.000Z,F599F9F1-F91A-41A0-A7A9-61A947E27883,Raïs,Right,0,189.0,37F9B086-56C6-495F-BB97-4224284B8F71,http://cache.images.globalsportsmedia.com/soccer/players/150x150/840.png,M'Bolhi Ouhab,Algeria,R. M'Bolhi,0,0,Goalkeeper,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,82.0,FRA
268,26,0,Toulouse,France,1988-03-05T00:00:00.000Z,8E60C129-49E4-4840-8433-B4B2003D07D6,Liassine,Left,0,186.0,C2836028-CC52-4297-89FD-C9F47314E914,http://cache.images.globalsportsmedia.com/soccer/players/150x150/153680.png,Cadamuro Bentaïba,Algeria,L. Cadamuro,0,0,Defender,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,76.0,FRA
269,22,0,Châlons-en-Champagne,France,1991-10-22T00:00:00.000Z,6EF4EFB5-5E8F-444B-8CF1-68ABE5736E54,Aïssa,Right,0,184.0,F095B0CD-BC53-468B-8D94-C2902DABB09B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/100878.png,Mandi,Algeria,A. Mandi,0,0,Defender,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,78.0,FRA
270,27,0,Alger,Algeria,1986-09-02T00:00:00.000Z,C8480165-EF91-4D74-88F0-BFD405362A23,Rafik,Right,0,187.0,6B29E491-815D-4860-94BD-362136AA88D6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/57486.png,Halliche,Algeria,R. Halliche,0,0,Defender,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,77.0,DZA
271,31,0,Porto,Portugal,1983-03-17T00:00:00.000Z,B0ABA58A-838A-402E-A0E4-835BD68497FD,Raul José,Left,0,179.0,49309E77-8398-42B7-85DA-72977E6557A2,http://cache.images.globalsportsmedia.com/soccer/players/150x150/4538.png,Trindade Meireles,Portugal,Raul Meireles,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,70.0,PRT
272,31,0,Povoa de Varzim,Portugal,1982-08-02T00:00:00.000Z,D0938835-2440-4697-9FC4-EAD147F32C67,Hélder Manuel,Right,0,182.0,77E0B3E9-6293-412F-98C4-1B397CB77DDE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/383.png,Marques Postiga,Portugal,Hélder Postiga,0,0,Attacker,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,79.0,PRT
273,29,0,Lyon,France,1985-05-15T00:00:00.000Z,A832F1BE-CD77-440B-8733-4B3DDB6C5E61,Carl,Right,0,183.0,2EA8AC03-29F9-46B6-8C80-A625D69FA58C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1107.png,Medjani,Algeria,C. Medjani,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,77.0,FRA
274,21,0,Vila Franca de Xira,Portugal,1993-05-17T00:00:00.000Z,E18B773E-169A-4BE4-AC3A-8B3B21B98F30,Rafael Alexandre Fernandes,,0,,99384476-0AE6-4A4D-A258-E6C1764EB3A1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/254988.png,Ferreira da Silva,Portugal,Rafa Silva,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,,PRT
275,30,0,Figueira da Foz,Portugal,1984-05-23T00:00:00.000Z,24320D79-EF7A-4BFC-BEAC-D9A23A97A6DD,Hugo Miguel,Left,0,191.0,B7C9BAE1-3A93-45C2-B84C-C1F404EBADA5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2036.png,Pereira de Almeida,Portugal,Hugo Almeida,0,0,Attacker,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,79.0,PRT
276,28,0,Guimarães,Portugal,1986-01-24T00:00:00.000Z,970F061C-1954-4DC4-B735-54B53591E782,Adelino André,,0,172.0,B1DB5F7E-A1BF-42F6-8A42-6BA559C59101,http://cache.images.globalsportsmedia.com/soccer/players/150x150/17015.png,Vieira Freitas,Portugal,Vieirinha,0,0,Midfielder,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,,PRT
277,24,0,Levallois-Perret,France,1989-12-26T00:00:00.000Z,92CECDE0-5BC8-4BD4-80AC-C674E4057557,Sofiane,Both,0,178.0,E2820EDE-5B19-4251-A800-196F3FDD9A2B,http://cache.images.globalsportsmedia.com/soccer/players/150x150/39454.png,Feghouli,Algeria,S. Feghouli,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,71.0,FRA
278,22,0,Plumpton,Australia,1992-04-08T00:00:00.000Z,2252E2B0-6A57-4337-B716-AB82BDB9044C,Mathew,,0,181.0,FE9B008A-34C1-485C-9E99-2667BEA0F0DE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/131659.png,Ryan,Australia,M. Ryan,0,0,Goalkeeper,16EF7687-2D69-473C-BFE7-B781D67752DC,Player,73.0,AUS
279,25,0,Mekla,Algeria,1989-01-01T00:00:00.000Z,41DDEDF9-7C4A-4022-83DE-2DA07C3777E9,Essaïd,Both,0,192.0,C7708088-1E3F-4E15-AB56-062053FE920D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/89335.png,Belkalem,Algeria,E. Belkalem,0,0,Defender,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,88.0,DZA
280,29,0,Almada,Portugal,1985-02-02T00:00:00.000Z,B0DFFB04-AB48-4D9B-B605-7DAD956A15EE,Silvestre Manuel,,0,180.0,4F6B7823-E99F-47BC-9F0F-4EFF15D60FE2,http://cache.images.globalsportsmedia.com/soccer/players/150x150/18093.png,Gonçalves Varela,Portugal,Silvestre Varela,0,0,Attacker,F5280217-C808-4E1D-BB0E-BF4445687EC5,Player,,PRT
281,25,0,Alger,Algeria,1988-06-18T00:00:00.000Z,744CDF8D-9665-43D7-AD8F-BF4B589D6229,Islam,Right,0,187.0,6689FE7E-A392-42DE-9E04-19C17BAC777D,http://cache.images.globalsportsmedia.com/soccer/players/150x150/89404.png,Slimani,Algeria,I. Slimani,0,0,Attacker,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,80.0,DZA
282,31,0,Leamington Spa,England,1983-04-03T00:00:00.000Z,3E717D9E-95C5-4FBB-80D0-BBF41783C30B,Ben,Right,0,190.0,2D81B75E-2C3D-4807-9546-038B2DCB1639,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2528.png,Foster,England,B. Foster,0,0,Goalkeeper,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,79.0,GBR
283,22,0,Preston,England,1992-02-21T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Phil,Right,0,180.0,C5DFC679-35A6-456B-A66D-D5B712139C4C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/97299.png,Jones,England,P. Jones,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,70.0,GBR
284,27,0,Shrewsbury,England,1987-04-19T00:00:00.000Z,E2951B6F-60EA-4ACE-BC4F-1967FEFB82EE,Joe,Right,0,194.0,DA1E057B-9F06-493D-B323-56E8E3A2CFED,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2842.png,Hart,England,J. Hart,0,0,Goalkeeper,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,83.0,GBR
285,24,0,Greenwich,England,1989-11-22T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Chris,Right,0,192.0,60D2B450-C3D5-4569-9083-3A39649C362A,http://cache.images.globalsportsmedia.com/soccer/players/150x150/79474.png,Smalling,England,C. Smalling,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,81.0,GBR
286,28,0,Sheffield,England,1985-12-19T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,Gary,Right,0,188.0,FE5DD054-9870-4101-B1CF-92BCF369C6E4,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2797.png,Cahill,England,G. Cahill,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,71.0,GBR
287,22,0,Castres,France,1992-02-29T00:00:00.000Z,AECBF317-9809-44F9-855A-08D06039A3E3,Saphir Sliti,Right,0,180.0,5012C92C-DB4B-415B-9461-FAAF69A1B539,http://cache.images.globalsportsmedia.com/soccer/players/150x150/131271.png,Taïder,Algeria,S. Taïder,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,73.0,FRA
288,23,0,Sunderland,England,1990-06-17T00:00:00.000Z,D52B59C5-E543-4847-9597-B3A16621A27B,Jordan,Right,0,182.0,8DA6BD87-9893-4F41-99A2-844F2C8397F0,http://cache.images.globalsportsmedia.com/soccer/players/150x150/48010.png,Henderson,England,J. Henderson,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,67.0,GBR
289,19,0,Lille,France,1994-11-24T00:00:00.000Z,39CF8CD4-7CB3-4DD8-BDB6-03712B0D9314,Nabil,,0,187.0,A2D3BC9B-7807-456F-A648-06958F42F8E6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/232390.png,Bentaleb,Algeria,N. Bentaleb,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,,FRA
290,30,0,Saint-Maurice,France,1984-05-14T00:00:00.000Z,24B92A3B-19F7-482E-9F0B-A6A2C994E7D5,Hassan,Right,0,187.0,B5DA307A-D82E-4417-ACBD-24B68B64E634,http://cache.images.globalsportsmedia.com/soccer/players/150x150/1412.png,Yebda,Algeria,H. Yebda,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,77.0,FRA
291,28,0,Wortley,England,1986-01-04T00:00:00.000Z,E2951B6F-60EA-4ACE-BC4F-1967FEFB82EE,James,Right,0,176.0,799C46FD-044F-4397-9F72-9C432F2DC259,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2899.png,Milner,England,J. Milner,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,70.0,GBR
292,24,0,Paris,France,1990-02-08T00:00:00.000Z,EAA1B391-B43A-425F-A480-C1FD07624C67,Yacine,,0,172.0,E87FEB19-15DC-4515-9F16-CAD1AE2523BE,http://cache.images.globalsportsmedia.com/soccer/players/150x150/39221.png,Brahimi,Algeria,Y. Brahimi,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,68.0,FRA
293,27,0,Midfielder,Algeria,1987-01-31T00:00:00.000Z,19C15624-A26D-42F6-A4BD-637903E03E75,Abdelmoumene,,0,,D77511E8-E798-4D59-9E4B-F1054A95770F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/49033.png,Djabou,Algeria,A. Djabou,0,0,,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,,DZA
294,24,0,Babahoyo,Ecuador,1989-09-01T00:00:00.000Z,A1189721-8285-4F33-B1BA-A3B2713C3E6C,Jefferson Antonio,,0,169.0,6B29F899-47E6-489B-9E8C-DD6FF2213781,http://cache.images.globalsportsmedia.com/soccer/players/150x150/81504.png,Montero Vite,Ecuador,J. Montero,0,0,Attacker,8BABAAE8-D906-44F7-B784-A828573B35D9,Player,64.0,ECU
295,30,0,Versailles,France,1984-03-15T00:00:00.000Z,5F2EC4D3-8151-4861-9698-0CE0137A4564,Mehdi,Left,0,176.0,CE49BF1E-F085-41A4-89F1-9FBCB54635DF,http://cache.images.globalsportsmedia.com/soccer/players/150x150/59285.png,Lacen,Algeria,M. Lacen,0,0,Midfielder,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,74.0,FRA
296,31,0,Sale,England,1982-08-17T00:00:00.000Z,AAFAE560-1524-435D-A9B7-BF59F051F3CB,Phil,Right,0,180.0,8097418E-20B3-4C77-B742-31A94BCBDF57,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2600.png,Jagielka,England,P. Jagielka,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,87.0,GBR
297,24,0,Marseille,France,1990-04-20T00:00:00.000Z,EEE388E1-9B03-4831-8031-0DF018EFE0C9,Nabil,,0,,94F1BE6D-9352-4F89-B100-2680E5B41866,http://cache.images.globalsportsmedia.com/soccer/players/150x150/87593.png,Ghilas,Algeria,N. Ghilas,0,0,Attacker,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,,FRA
298,26,0,Chlef,Algeria,1987-11-25T00:00:00.000Z,9C86C0EB-7469-4DB9-9D67-0A08C91AF15C,Hilal El Arbi,Right,0,174.0,B051354B-E195-466E-91B5-F8967F24179F,http://cache.images.globalsportsmedia.com/soccer/players/150x150/48956.png,Soudani,Algeria,E. Soudani,0,0,Attacker,5841CDD6-D35C-4A2C-B063-0DF8529CB433,Player,68.0,DZA
299,35,0,Romford,England,1978-06-20T00:00:00.000Z,89D41A76-F98F-46E2-8EC7-4223F8C02E91,Frank,Both,0,184.0,FE0D9046-D6B1-4C32-AE39-28594ECFFC62,http://cache.images.globalsportsmedia.com/soccer/players/150x150/189.png,Lampard,England,F. Lampard,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,88.0,GBR
300,28,1,Liverpool,England,1985-10-24T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Wayne,Right,0,176.0,1051AFD7-0678-4ED2-90EE-7DD0A86D73FA,http://cache.images.globalsportsmedia.com/soccer/players/150x150/193.png,Rooney,England,W. Rooney,0,0,Attacker,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,78.0,GBR
301,26,0,Hexham,England,1988-03-17T00:00:00.000Z,024C5AEE-5494-4CF9-937D-6905AA194028,Fraser,,0,201.0,4FF91146-EFB4-4AA4-8361-D7E59EEABE4C,http://cache.images.globalsportsmedia.com/soccer/players/150x150/5259.png,Forster,England,F. Forster,0,0,Goalkeeper,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,,GBR
302,28,0,Jeju,Korea Republic,1985-07-04T00:00:00.000Z,453DC793-1193-407B-80D6-F97EE6642C0D,Sung-Ryong,Right,0,189.0,25622B86-CE2F-4F79-8FCE-6EFE527E94C8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/10696.png,Jung,Korea Republic,Sung-Ryong Jung,0,0,Goalkeeper,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,85.0,KOR
303,33,0,Město Albrechtice,Czech Republic,1981-02-05T00:00:00.000Z,6CAA85BE-2D2C-4182-92F7-D44F5016E40C,Loukas,Right,0,184.0,228867C9-547B-4324-8B2C-C9CFB8152ADF,http://cache.images.globalsportsmedia.com/soccer/players/150x150/19131.png,Vyntra,Greece,L. Vyntra,0,0,Defender,38C4D44E-CDA3-40E2-8364-DA27CC190C52,Player,76.0,CZE
304,22,0,Stevenage,England,1992-01-01T00:00:00.000Z,73353CC3-4A6C-453E-B5F6-3CBAAF0AE266,Jack,Left,0,170.0,F1C71E75-B513-4C3D-9DB9-A407C87B42BB,http://cache.images.globalsportsmedia.com/soccer/players/150x150/61075.png,Wilshere,England,J. Wilshere,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,60.0,GBR
305,29,0,Kirkby,England,1984-12-11T00:00:00.000Z,AAFAE560-1524-435D-A9B7-BF59F051F3CB,Leighton,Left,0,170.0,F73CE558-012C-473E-9371-631BBFEC3E63,http://cache.images.globalsportsmedia.com/soccer/players/150x150/2672.png,Baines,England,L. Baines,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,70.0,GBR
306,32,0,Liverpool,England,1982-02-16T00:00:00.000Z,704E2ED9-85F9-4075-B819-24DF8EF78803,Rickie,Right,0,188.0,60B170B6-12E1-4BE0-A50D-5F91521CC271,http://cache.images.globalsportsmedia.com/soccer/players/150x150/50849.png,Lambert,England,R. Lambert,0,0,Attacker,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,76.0,GBR
307,25,0,Gwangju,Korea Republic,1989-01-24T00:00:00.000Z,3F36A4C2-3657-4414-80F4-3D7AE18F2829,Sung-Yong,Right,0,187.0,B8478BD2-3258-4F8C-9F39-BC3EE4ACB0C7,http://cache.images.globalsportsmedia.com/soccer/players/150x150/26915.png,Ki,Korea Republic,Sung-Yong Ki,0,0,Midfielder,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,79.0,KOR
308,28,0,Busan,Korea Republic,1985-09-12T00:00:00.000Z,F1F67979-F151-46EA-B8DC-CC98BD349C23,Chang-Soo,Right,0,178.0,D4DAEA1F-60FB-4805-9E26-BFF8A19F25B1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/26827.png,Kim,Korea Republic,Chang-Soo Kim,0,0,Defender,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,71.0,KOR
309,24,0,Jeonju,Korea Republic,1990-02-27T00:00:00.000Z,2C2A83C6-F3D3-4A9D-9A32-41CF3DEFF9E6,Young-Gwon,Left,0,186.0,54CB7E35-BE96-4340-8B3B-903BCCA8B7C8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/97316.png,Kim,Korea Republic,Young-Gwon Kim,0,0,Defender,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,74.0,KOR
310,20,0,Portsmouth,England,1993-08-15T00:00:00.000Z,73353CC3-4A6C-453E-B5F6-3CBAAF0AE266,Alex,Both,0,180.0,3D64A020-BA23-41C9-8E9B-256A038550E1,http://cache.images.globalsportsmedia.com/soccer/players/150x150/120695.png,Oxlade-Chamberlain,England,A. Oxlade-Chamberlain,0,0,Attacker,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,69.0,GBR
311,26,0,St. Albans,England,1988-05-10T00:00:00.000Z,704E2ED9-85F9-4075-B819-24DF8EF78803,Adam,Right,0,173.0,4DB460B3-A471-49F7-84A5-5B5BC5202079,http://cache.images.globalsportsmedia.com/soccer/players/150x150/15497.png,Lallana,England,A. Lallana,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,72.0,GBR
312,18,0,Kingston upon Thames,England,1995-07-12T00:00:00.000Z,704E2ED9-85F9-4075-B819-24DF8EF78803,Luke,,0,185.0,C811CF5B-31BA-44A3-A47F-95DA4A2EFB48,http://cache.images.globalsportsmedia.com/soccer/players/150x150/209805.png,Shaw,England,L. Shaw,0,0,Defender,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,,GBR
313,25,0,Chungju,Korea Republic,1989-02-27T00:00:00.000Z,5E570C31-5DD7-4164-A7E1-EA29DC44E68C,Ja-Cheol,Right,0,183.0,7EE3869B-A881-4E9D-AACF-1138370D39B8,http://cache.images.globalsportsmedia.com/soccer/players/150x150/97318.png,Koo,Korea Republic,Ja-Cheol Koo,0,0,Midfielder,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,73.0,KOR
314,19,0,Kingston,Jamaica,1994-12-08T00:00:00.000Z,D52B59C5-E543-4847-9597-B3A16621A27B,Raheem Shaquille,,0,170.0,3634671F-7EDB-4193-BB38-B5B4EE783D81,http://cache.images.globalsportsmedia.com/soccer/players/150x150/160414.png,Sterling,England,R. Sterling,0,0,Midfielder,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,,JAM
315,27,0,Kumasi,Ghana,1986-07-24T00:00:00.000Z,6EE12DF3-673F-4C5C-885A-A5134D27DE6D,Harrison,Right,0,168.0,D8DCD5E8-5C55-46E5-B98D-0C23F57395C6,http://cache.images.globalsportsmedia.com/soccer/players/150x150/21414.png,Afful,Ghana,H. Afful,0,0,Defender,CCC66F75-7004-46E4-BB31-259B06A42516,Player,58.0,GHA
316,24,0,Kumasi,Ghana,1989-09-28T00:00:00.000Z,27866EC7-1A55-4A6F-9A93-04C6EA840ECE,Stephen,Right,0,186.0,4A6D9786-64FE-4D2A-884F-FD6FF99651E3,http://cache.images.globalsportsmedia.com/soccer/players/150x150/131017.png,Adams,Ghana,S. Adams,0,0,Goalkeeper,CCC66F75-7004-46E4-BB31-259B06A42516,Player,81.0,GHA
317,23,0,Goalkeeper,Korea Republic,1990-09-30T00:00:00.000Z,70BB80B4-C3C8-46AD-A5A1-2424775AA9CC,Seung-Gyu,,0,,03ECB209-5D8D-49A7-9D40-BB29D74275F5,http://cache.images.globalsportsmedia.com/soccer/players/150x150/27238.png,Kim,Korea Republic,Seung-Gyu Kim,0,0,187 cm,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,,KOR
318,25,0,Seoul,Korea Republic,1989-04-02T00:00:00.000Z,476BD35C-B9B7-4284-B405-EEDE5616B1E5,Beom-Young,,0,194.0,064B456E-DCDD-41DD-93A0-30E772A8E092,http://cache.images.globalsportsmedia.com/soccer/players/150x150/26830.png,Lee,Korea Republic,Beom-Young Lee,0,0,Goalkeeper,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,90.0,KOR
319,24,0,Defender,Korea Republic,1989-06-27T00:00:00.000Z,E3286147-FC8D-43B0-AEA4-3ACFE5CEFA3A,Seok-Ho,,0,,1CF52663-A8A1-4F11-8E01-3F1B56C304B2,http://cache.images.globalsportsmedia.com/soccer/players/150x150/233584.png,Hwang,Korea Republic,Seok-Ho Hwang,0,0,182 cm,8D6EAC04-14E9-4026-BF2A-AB81C4F3C529,Player,,KOR
320,23,0,Manchester,England,1990-11-26T00:00:00.000Z,7D34FC43-AD14-454C-A815-DD8B833C0CF5,Daniel Nii,Right,0,185.0,1DEF66FF-20C5-4195-B98B-C126517AF617,http://cache.images.globalsportsmedia.com/soccer/players/150x150/53886.png,Tackie Mensah Welbeck,England,D. Welbeck,0,0,Attacker,2EFCFEB2-EBF8-4628-B659-B00C49D93811,Player,73.0,GBR
